Step,Link,Average Link Speed,Average Link Travel Time,Average Link Occupancy,Average Running Vehicles,Average Halting Vehicles,Average CO Emission,Average CO2 Emission,Average HC Emission,Average PMx Emission,Average NOx Emission,Average Fuel Consumption
41500.0,gneE38,5.710870199386391,57.360797729816476,0.1684056101863105,12.876,0.4,696.3976050361422,22696.67329188889,3.70064183356231,0.44188117219318845,9.637272364967659,9.756554013579576
10500.0,gneE42,11.445570409000092,12.246119666148617,0.11335319922431888,6.192,0.0,207.42969300230027,15880.727101282366,1.3154674682770742,0.2635020754545946,6.359394002173476,6.8264421659127015
21750.0,gneE52,6.784147738973966,44.051280763931864,0.15311131000048164,8.052,3.136,587.7772948612993,17399.788567647232,3.0849159628111953,0.3596497611667101,7.493074784460634,7.479614597820296
56500.0,gneE57,2.202548771460926,106.62706688540948,0.2975727783645832,15.692,6.4,1201.0249807302441,27556.941560523275,6.113919652103401,0.6055639784033069,12.173075185569294,11.846019615685972
41250.0,gneE60,5.504868414762854,49.80196063715355,0.1241814437443683,6.5,2.956,530.9400422902245,14495.406391078259,2.7558501221892238,0.2948159916743153,6.173429711081898,6.231159772841807
13750.0,gneE54,1.4136464830644444,224.45481806059487,0.10296251799948306,9.696,7.732,1231.4273366591271,22071.08774630831,6.124945864657554,0.5272113667388518,9.947333819388847,9.487966260294735
36000.0,gneE62,8.361427888112662,35.328195000264856,0.0837649876732541,4.388,1.668,275.13144461854233,8867.080268270922,1.4609461228983802,0.17934058757855043,3.7777418186595737,3.811661914524315
42250.0,gneE54,2.0508933988508167,139.7538436471372,0.03356178826085716,3.156,2.552,412.8250933557935,7379.248678102904,2.0527935832315087,0.17604648079319937,3.324822665926344,3.172208397328927
8500.0,gneE63,12.587341058136083,79.18972132974541,0.06931929313291463,27.704,0.0,577.6951050502805,59624.77097969568,4.003536160917502,0.8783200907566256,22.842765333685513,25.63015566163636
49000.0,gneE37,0.21485533939961837,584.6067039947051,0.6037095613480422,46.024,42.708,6875.310862201804,111695.74814834683,33.92884141572293,2.784913131275158,51.128641724604094,48.01637498152911
48500.0,gneE54-n,12.174539591366305,28.908959893542207,0.012804051332286707,1.196,0.364,70.21915483841826,2827.5202537846376,0.38602473647006913,0.05364481697280177,1.1747599974722909,1.215447749376905
41000.0,gneE63-n,3.3870128165344378,313.85802323750187,0.24288091685777652,96.628,14.524,6476.771117010849,170334.6660092136,33.45938474711393,3.5035400947442814,73.59133530130129,73.22205283339444
55750.0,gneE53-n,8.505198426339648,31.045053494314015,0.04731198660127045,2.492,0.948,189.9773500434312,6303.782624533597,1.013307042148398,0.12796149553415914,2.6937621780617107,2.7097797634402494
43500.0,gneE64-n,9.430049884013647,107.4564806502393,0.08775596775556714,34.852,2.292,1472.5927630710796,78409.37818347331,8.530079889629512,1.341552247148826,31.70236121280475,33.7051397155877
44750.0,gneE64,12.791500630716357,77.85585259881567,0.06452590209549089,25.78,0.0,521.934332782347,55642.03473697118,3.6575019276448826,0.8186040729311816,21.278777784183653,23.9181365206212
45750.0,gneE55,11.676472363011579,34.48790165744126,0.01665699152175563,1.576,0.608,113.37609676913864,3787.7138588620546,0.6049252103722965,0.0744887929955558,1.593399577297957,1.6282121587112595
13250.0,gneE60,6.12036401100347,51.664987104424874,0.10773318521948283,5.656,2.292,415.9965692454876,12685.961811709649,2.1906806796889544,0.2517294396898538,5.360642654708849,5.4532995551143975
6250.0,gneE63-n,5.965305117391699,171.87350336868096,0.14564486641685748,57.928,1.868,3145.880981316261,115057.66265214617,17.001220434982077,2.148386210454454,48.12351260302736,49.459333041284765
13500.0,gneE66-n,10.555406785744147,94.99941483373205,0.07829509396978329,31.104,0.536,1083.3308276698276,70769.7039069696,6.575956820656059,1.1597053416664096,28.20473694582241,30.42101658255052
11250.0,gneE61,8.299962295562676,49.05984020420088,0.11541046605107759,6.036,3.084,515.7708459550286,13167.557244282149,2.657677259793117,0.28267338964155275,5.731494767147167,5.660358623563863
11750.0,gneE47,0.6339760207867136,308.5385919890955,0.1944788208457862,18.32,15.92,2572.480083788669,43102.124184999375,12.72490593966962,1.059143686236502,19.63414874567005,18.528929525404607
1000.0,gneE53,11.72286976430419,12.76935875820916,0.011280690570875556,0.584,0.112,32.783112457929434,1631.5027945842526,0.18748137370805618,0.02922301687815445,0.6654190523236289,0.7013196626568228
31750.0,gneE39,6.186548202870501,27.273751005687668,0.2437614175332867,13.336,0.0,733.6480262483303,27236.913744625515,3.976531764726494,0.516151916045477,11.457083163555941,11.708190124667109
41500.0,gneE47,0.7267962014032455,265.3388313009419,0.13082110716725065,12.312,10.752,1754.9020668163394,29681.826038618583,8.687589407504808,0.7280994977494671,13.51274011149315,12.759740836953574
17500.0,gneE37,7.061991616201769,50.141136490917745,0.11955523712345417,9.096,3.772,743.8545375641639,23295.13621662839,3.933980076115545,0.4719746932367056,9.920489435053122,10.013819519967445
26750.0,gneE63,12.598947178481522,79.07494396666472,0.058107725704306966,23.232,0.0,471.6949506267373,50047.2972226598,3.2972971561131383,0.7237871851185642,19.058898863982932,21.513218533006693
58250.0,gneE49-n,11.252505470971007,11.810122918884034,0.018334569496438632,0.952,0.256,56.341075752074886,2416.923226883566,0.3128542571965588,0.04352852884160687,0.9874678290513259,1.0389476453616806
43250.0,gneE39,5.212303711426653,51.162502994904976,0.2162905875395602,11.94,0.828,730.9528701391604,21688.088902503434,3.833174027146818,0.4276876796240848,9.244516566134687,9.323044364857182
37000.0,gneE39,11.38571815447619,12.350979411966001,0.12299550978897594,6.8,0.0,239.8864473767202,17510.685169470118,1.50197483179299,0.29622746559181473,7.073275375842824,7.527089473749663
44750.0,gneE61,8.317413419528547,47.159811806962914,0.0954371089625437,4.988,2.58,429.3490007436305,10775.567493434062,2.2081689274478626,0.2333022886292339,4.697598490579033,4.632113971658812
3250.0,gneE62,6.8860095172516305,41.19085386448824,0.09042207073914071,4.728,1.72,326.6171024255988,9880.098691074976,1.7187978979574499,0.2005115433492984,4.222629592838803,4.247139967866041
17000.0,gneE47,0.7045541819203098,307.2499524498427,0.16481233021979314,15.524,13.204,2091.8285323243613,35324.233080524755,10.354028597098445,0.8660136238920978,16.07920739121476,15.185324613794029
43000.0,gneE60,2.4861093011730495,117.24327197058925,0.2438722020252147,12.76,7.704,1303.0773740930747,26271.962082612714,6.549649800813814,0.6040269887046164,11.720713066335906,11.29374042958869
55000.0,gneE59,1.4042261758930141,214.8075644180336,0.4906627812205572,25.872,18.836,3047.9317829010065,56613.21075706722,15.207753477948632,1.3462921694091137,25.548295094179696,24.336914730090577
16000.0,gneE65,12.664259325681932,78.71692566055576,0.06509775707264334,25.992,0.0,546.4184251261621,56625.697808098725,3.796110594653036,0.8445283862872013,21.75306794811811,24.340964932411215
11000.0,gneE32,6.460521119335778,47.11942543880176,0.1166332165892511,8.856,0.324,402.3418955767897,14720.414686580583,2.17370298203949,0.27127275016671176,6.12578917085223,6.327806277395773
41250.0,gneE65,12.722585529496751,78.30178645804666,0.07079124677838503,28.288,0.0,597.4719879802442,62269.81115889587,4.157469916334975,0.922658353116474,23.87176543958803,26.767135096380965
25000.0,gneE57,6.909635792834822,44.102499547866195,0.12186577193617829,6.404,2.448,456.97653206325253,14470.704752884369,2.4207238520900667,0.2943185547350288,6.1888684045948406,6.220476097037681
30750.0,gneE60,5.902446817496188,52.72063978350267,0.10093416176216581,5.264,2.54,422.6746950654289,11049.400150644278,2.1826563403897223,0.22708421105783982,4.719950610962465,4.7498323824339606
34750.0,gneE45,13.687240158029429,9.668936080480346,0.005462830086270089,0.288,0.0,11.86665923528082,883.5105263696948,0.0748967757947721,0.01613385131154541,0.36307495207170903,0.3797812527162901
50000.0,gneE38,9.02243795408505,38.28726515794361,0.06708033499682045,5.092,0.144,253.82272973664777,9833.487951865127,1.3846323642895313,0.18131471898560367,4.094057569803342,4.227069419709517
37000.0,gneE47,0.6543973425289381,298.52095819727475,0.15542564570288753,14.632,12.896,2088.661264100294,35148.375653313655,10.335596846322863,0.8640542844636973,16.012533536401186,15.10972907976979
12250.0,gneE59,6.564244122443701,67.72579971693621,0.13405016699047262,7.028,3.544,608.1679978911792,15973.662387510172,3.143822389935206,0.33896774800481694,6.914508542606156,6.866615775793673
58250.0,gneE41,2.3430741385283786,204.2919239859343,0.3528203126772515,27.164,13.048,2462.292492326856,50482.549350936366,12.3932549570847,1.1436618684806283,22.444154364063706,21.701328004287173
24000.0,gneE57,8.510241432319372,25.191396608398293,0.10194792308151425,5.308,1.232,304.50401397680525,12268.612347364146,1.67434448709449,0.2336042483856209,5.135873764862747,5.2738238384998635
36500.0,gneE62,6.746857341637401,46.53556223802407,0.09548469312985385,4.988,1.868,361.497896882611,11168.04672861134,1.907936362041135,0.22611807293955782,4.764555995301254,4.8007825781693665
3500.0,gneE42,11.96596320916006,11.619656063813851,0.10417194648214281,5.772,0.0,184.26109831858335,15165.314584397696,1.1928451031120924,0.2483403890287329,6.03478625390626,6.518911936896256
16000.0,gneE51,7.054250116445678,18.04124058397988,0.0642169286045647,3.352,0.38,137.12609058932034,7516.172020554626,0.7996334564289745,0.128752413735063,3.0363846910896193,3.230906500249757
31750.0,gneE32,5.0354902167983235,64.62203125090865,0.17692504616247998,13.468,0.628,758.3847720642627,23813.064618099048,4.0083082192350785,0.4664798050636552,10.146902243370901,10.236471516697865
6000.0,gneE48,11.203536603701568,29.53309057927706,0.014222204528790507,1.344,0.444,94.77032366675567,3557.973916129727,0.5146882773526441,0.06804335375247131,1.4801477506488983,1.5294479072348344
13500.0,gneE51,8.941762729624248,18.512864765521442,0.06369654270035215,3.336,0.24,120.44448927893113,7469.5365408937205,0.7230963467852366,0.12733437112170987,3.013527177769118,3.2108471721825533
21750.0,gneE36,11.089380341181926,12.612147145238215,0.12077596296911759,6.664,0.0,219.84020288526986,16370.900166001622,1.3824097326826992,0.2693710247334942,6.550221186849246,7.037154099140709
54250.0,gneE55-n,7.487015587445015,35.163027125028464,0.02603841161309984,2.448,2.04,332.3540295926469,5854.264387429858,1.650546051528854,0.14016773682787542,2.6382559711567732,2.516648289028635
38750.0,gneE56,12.096736905608532,9.700646012115595,0.012331871002642601,0.636,0.224,50.54519353340976,1736.867269774723,0.270839228209503,0.033714543387112744,0.7268083190035809,0.7466210014825294
51250.0,gneE47,7.19278863914141,54.79519580474722,0.03320424826874814,3.132,2.152,346.0110960403273,7086.30714710627,1.7417103838733885,0.16132037041245256,3.1355346368561574,3.0462474265258077
23250.0,gneE53,9.260947109244587,22.855661778775826,0.0174027100460139,0.908,0.428,76.28506831878887,2244.752105668629,0.3996570500102955,0.04563500151122595,0.9521147884727232,0.96494988025711
54250.0,gneE32,11.030306441017949,30.698307330115703,0.03742914302455535,2.852,0.044,115.31442606861943,5900.584121935335,0.6630699046054498,0.1057266998918033,2.44245729544387,2.536425354873886
25000.0,gneE44,7.304047225603266,47.17597552599576,0.09786295707885037,7.488,3.028,573.205914713806,18286.66611495159,3.0383723108503236,0.3639230725220604,7.7267853843028815,7.860844246378451
43250.0,gneE53,13.341055369206494,9.959070230399139,0.0077907267509901915,0.404,0.0,11.143308825795396,910.6659480985996,0.07192529952673507,0.014297049560114057,0.358973741732578,0.391456812122829
18250.0,gneE60,6.182887501139631,38.60197763684043,0.09474179840056467,4.96,1.664,307.41833639700207,10317.002219327424,1.6407294699624086,0.19787957408016185,4.317537835781052,4.434941504167501
9750.0,gneE41,7.576441900501042,38.41053348690211,0.13354381188138142,10.136,1.332,520.0514825208684,18674.031375943632,2.8026095867297176,0.3512676237083127,7.815526229635607,8.027329336124328
31000.0,gneE49,13.638998822630919,9.6967614862828,0.006611537477521776,0.356,0.0,13.07373061050679,1081.5953409950505,0.08465354875246026,0.017509620972958422,0.42877081752399965,0.4649312633595301
60000.0,gneE63-n,3.1899768928747,353.4814377343849,0.25501535725591123,101.436,18.52,7202.9717880705,183098.67887548602,37.065136855832286,3.808536825598066,79.4022288405011,78.70907994059166
41500.0,gneE42,11.633924050213581,11.96775314575025,0.12016351490473262,6.624,0.0,220.13681125395573,17572.497166700236,1.4125814590772765,0.2896347396463587,7.015941376274445,7.5536571629409
13500.0,gneE64,12.976074452445399,76.77029598638015,0.061809672803449234,24.684,0.0,500.4806032187991,53942.80809643932,3.5202712758879553,0.7966773278853081,20.61189997259006,23.187705595952774
55000.0,gneE44,6.377201568435624,75.94191054090109,0.08130565471188794,6.192,2.752,486.8743737167105,14173.78663803978,2.548415427717248,0.2867977839633574,6.033180851612104,6.092878657407486
52500.0,gneE56-n,9.508586588886494,13.390791888009375,0.014342021592790915,0.752,0.272,50.89949835666974,1802.800974305565,0.2738830947370053,0.03374734198343113,0.7453727344179234,0.7749643700593101
51250.0,gneE49-n,13.537244294763275,9.791404911774043,0.00903168329820805,0.472,0.0,13.858873118845807,1248.7785233783875,0.09210562528100417,0.019470457708215885,0.4886784456971712,0.5367963724132874
29000.0,gneE54-n,11.720211465269864,23.89457364698109,0.014676020600980527,1.372,0.424,85.42213387206154,3158.292885471333,0.4622937590984683,0.05889605818896533,1.3065527276806554,1.3576422186807369
6250.0,gneE66-n,10.290990648612333,98.4025187561489,0.08110290026213937,32.18,0.732,1207.4672535235306,73026.5718678958,7.193133306358103,1.2172355378775304,29.19902481748134,31.391201092113885
47250.0,gneE53,13.79127422096245,9.546179792106324,0.004844777785725162,0.26,0.0,6.53663849656902,621.3355291627562,0.04417882438706679,0.009869734887482669,0.24362399234275683,0.26708499126021124
40000.0,gneE56-n,13.530260955671169,9.784272844496332,0.007663263614370393,0.404,0.0,12.930603013951036,1121.414496497475,0.08502376368014039,0.018630712674870705,0.44604710866847685,0.48204669962799557
36000.0,gneE66,12.867640872938985,77.4083836706255,0.06804361749958004,27.208,0.0,550.4853789647905,58966.48597838719,3.8638682244279376,0.8671685378015269,22.530195431765254,25.347176289896613
33500.0,gneE66-n,10.590860536816413,95.01329501863296,0.07816112315540806,30.988,0.732,1088.4464687207876,70388.97884806248,6.591350791073405,1.1600200533448133,28.05862653754624,30.257361443287074
32500.0,gneE49,11.688483483430677,16.75002074316806,0.013594334154050168,0.708,0.256,51.3475845238036,1871.0582539660165,0.2775266596579624,0.03630826691470611,0.784726651444669,0.8043023436856397
4000.0,gneE62,7.541194211767334,33.12799263021493,0.1138437833282649,5.976,2.152,394.0054660099505,11842.164551153726,2.071205252530883,0.23954190027875225,5.055250762938325,5.0905730482178
23500.0,gneE58,5.932652145267005,36.07124341514068,0.07024234379667556,3.656,0.816,220.150427652153,9067.235756006728,1.2146818027045279,0.17077654507512197,3.7797052323054547,3.8976691647844133
3000.0,gneE56-n,9.905826217926727,13.93399988594975,0.01500165984795297,0.78,0.24,52.17885276353697,2095.082162016985,0.2865722364987539,0.03938859980323423,0.8660778955775925,0.9006002220690029
22000.0,gneE44,7.135463448263094,58.63295814836785,0.09026208406226198,6.872,2.728,513.5941713361838,16623.638322338145,2.7275448116037038,0.32902566700344127,7.0089487237123,7.145959218363751
16500.0,gneE55,11.37052995656281,33.94364614566879,0.01984786622907228,1.872,0.772,150.45500993327678,4758.605771929431,0.7968031317821137,0.09583194319675348,2.0170578627489846,2.0455696638636147
49750.0,gneE47,0.7981870230838137,259.2723044230707,0.14471039422724494,13.628,11.392,1843.758747896945,31641.186033172908,9.137918285666231,0.7712630703786424,14.376649696619129,13.602022269071265
5750.0,gneE56-n,11.350988728155587,14.278754448135656,0.017244137557119045,0.904,0.428,68.12053378255351,1978.500992788522,0.3564585968809415,0.03981345778125406,0.8370292508483849,0.8504981025984705
2250.0,gneE65-n,7.203492790503643,140.736402591653,0.11511818555564446,45.756,3.264,2239.0235026304063,94156.95553877625,12.387563264430872,1.7000871333914256,38.84547643555117,40.4746562573085
58750.0,gneE53-n,9.014408294090604,23.74909857390286,0.07179896622318897,3.784,1.508,295.62691623514,9482.51061429901,1.56902605902188,0.1948723952569377,4.070943279843863,4.076210199909939
41000.0,gneE38,6.0659040858838535,48.845723040624414,0.1306095669344906,9.92,0.468,482.60843382096544,17177.453288676345,2.5975221526765706,0.3228906535336832,7.201433305134734,7.384004102689193
